#time flow_seqno path
#This first chunk is just fully-observed routes, the chunk after the next commented line
#contains routes with inferred packets, and then the chunk
#after the last commented line are the scores (for the bottom half of the figure).
#These are grouped this way for greater ease in formatting
#the various data-groups.
60173 1642.969 1.000
60174 1643.000 1.000
60175 1643.938 1.000
60176 1643.950 0.950
60177 1644.906 1.000
60178 1644.938 1.000
60179 1645.906 1.000
60180 1645.888 0.950
60181 1646.875 1.000
60182 1646.888 0.950
60183 1647.875 0.950
60184 1647.906 1.000
60185 1648.844 1.000
60186 1648.875 1.000
60187 1649.812 1.000
60188 1650.094 1.000
60189 1650.812 1.000
60190 1650.812 1.000
60191 1651.781 1.000
60192 1651.763 0.950
60193 1652.750 1.000
60194 1652.781 1.000
60195 1653.719 1.000
60196 1653.750 1.000
60197 1654.969 1.000
60198 1655.000 1.000
60199 1655.688 1.000
60200 1655.719 1.000
60201 1656.688 1.000
60202 1656.719 1.000
60203 1657.656 1.000
60204 1657.669 0.950
60205 1658.625 1.000
60206 1658.638 0.950
60207 1659.625 1.000
60208 1659.625 1.000
60209 1660.594 1.000
60210 1660.875 1.000
60211 1661.562 1.000
60212 1661.875 1.000
60213 1662.562 0.950
60214 1662.562 1.000
60215 1663.531 1.000
60216 1663.513 0.950
60217 1664.500 1.000
60218 1664.531 1.000
60219 1665.500 1.000
60220 1665.531 1.000
60221 1666.469 1.000
60222 1666.781 1.000
60223 1667.438 1.000
60224 1667.500 1.000
60225 1668.438 1.000
60226 1668.438 1.000
60227 1669.406 1.000
60228 1669.419 0.950
60229 1670.375 1.000
60230 1670.438 1.000
60231 1671.375 1.000
60232 1671.906 1.000
60233 1672.375 1.000
60234 1672.406 1.000
60235 1673.344 1.000
60236 1673.325 0.950
60237 1674.562 1.000
60238 1674.594 1.000
60239 1675.281 1.000
60240 1675.312 1.000
60241 1676.250 1.000
60242 1676.281 1.000
60243 1677.250 1.000
60244 1677.231 0.950
60245 1678.250 1.000
60246 1678.231 0.950
60247 1679.219 1.000
60248 1679.231 0.950
60249 1680.188 1.000
60250 1680.219 1.000
60251 1681.156 1.000


60253 1682.156 1.000
60254 1682.188 1.000
60255 1683.125 1.000
60256 1683.156 1.000
60257 1684.094 1.000
60258 1684.125 1.000
60259 1685.094 1.000
60260 1685.125 1.000
60261 1686.062 1.000
60262 1686.094 1.000
60263 1687.031 1.000
60264 1687.062 1.000
60265 1688.031 1.000
60266 1688.062 1.000
60267 1689.000 1.000
60268 1689.031 1.000
60269 1690.000 1.000
60270 1690.031 1.000
60271 1690.969 1.000
60272 1690.950 0.950
60273 1691.938 1.000
60274 1692.219 1.000
60275 1692.906 1.000
60276 1692.969 1.000
60277 1694.156 1.000
60278 1694.688 1.000
60279 1694.875 1.000
60280 1694.906 1.000
60281 1695.875 1.000
60282 1695.875 1.000
60283 1696.844 1.000
60284 1696.844 1.000
60285 1697.844 1.000
60286 1698.094 1.000
60287 1698.812 1.000
60288 1698.812 1.000
60289 1699.781 1.000
60290 1699.812 1.000
60291 1700.750 1.000
60292 1700.781 1.000
60293 1701.750 1.000
60294 1701.750 1.000
60295 1702.719 1.000
60296 1703.000 1.000
60297 1703.719 1.000
60298 1703.700 0.950
60299 1704.688 1.000
60300 1704.719 1.000
60301 1705.656 1.000
60302 1705.669 0.950
60303 1706.656 0.950


60305 1707.625 1.000
60306 1707.656 1.000
60307 1708.594 1.000
60308 1708.606 0.950
60309 1709.594 1.000
60310 1709.625 1.000
60311 1710.812 1.000
60312 1710.844 1.000
60313 1711.531 1.000
60314 1711.562 1.000
60315 1712.531 1.000
60316 1712.531 1.000
60317 1713.500 1.000
60318 1713.481 0.950
60319 1714.469 1.000
60320 1714.500 1.000
60321 1715.469 1.000
60322 1715.481 0.950
60323 1716.438 1.000
60324 1716.469 1.000
60325 1717.406 0.950
60326 1717.438 1.000
60327 1718.406 1.000
60328 1718.419 0.950
60329 1719.375 1.000
60330 1719.388 0.950
60331 1720.344 1.000
60332 1720.375 1.000
60333 1721.325 0.950
60334 1721.406 1.000
60335 1722.312 1.000
60336 1722.344 1.000
60337 1723.281 1.000
60338 1723.312 1.000
60339 1724.281 1.000
60340 1724.312 1.000
60341 1725.250 1.000
60342 1725.263 0.950
60343 1726.219 1.000
60344 1726.250 1.000
60345 1727.219 1.000
60346 1727.250 1.000
60347 1728.188 1.000
60348 1728.200 0.950
60349 1729.188 1.000
60350 1729.438 1.000
60351 1730.156 1.000
60352 1730.188 1.000
60353 1731.125 1.000
60354 1731.138 0.950
60355 1732.125 1.000
60356 1732.125 1.000
60357 1733.094 1.000
60358 1733.125 1.000
60359 1734.094 1.000
60360 1734.125 1.000
60361 1735.062 1.000
60362 1735.094 1.000
60363 1736.031 1.000
60364 1736.312 1.000
60365 1737.000 1.000
60366 1737.231 0.950
60367 1738.000 1.000
60368 1738.000 0.950
60369 1738.969 1.000
60370 1738.981 0.950
60371 1739.938 1.000
60372 1739.950 0.950
60373 1740.938 1.000
60374 1740.938 1.000
60375 1741.906 1.000
60376 1741.938 1.000
60377 1742.875 1.000
60378 1742.906 1.000
60379 1743.875 1.000
60380 1743.856 0.950
60381 1744.844 1.000
60382 1744.825 0.950
60383 1745.812 0.950
60384 1745.844 1.000
60385 1746.812 1.000
60386 1746.812 1.000
60387 1747.781 1.000
60388 1747.844 1.000
60389 1748.750 1.000
60390 1748.781 1.000
60391 1749.750 1.000
60392 1749.781 1.000
60393 1750.719 1.000
60394 1750.731 0.950
60395 1751.688 1.000
60396 1751.719 1.000
60397 1752.688 1.000
60398 1752.669 0.950
60399 1753.656 1.000
60400 1753.688 1.000
60401 1754.625 1.000
60402 1754.656 1.000
60403 1755.625 1.000
60404 1755.906 1.000
60405 1756.594 1.000
60406 1756.656 1.000
60407 1757.594 0.950
60408 1758.125 1.000
60409 1758.562 1.000
60410 1758.575 0.950
60411 1759.562 1.000
60412 1759.594 1.000
60413 1760.531 1.000
60414 1760.562 1.000
60415 1761.500 1.000
60416 1761.513 0.950
60417 1762.500 1.000
60418 1762.531 1.000
60419 1763.469 1.000
60420 1763.450 0.950
60421 1764.438 1.000
60422 1764.469 1.000
60423 1765.406 1.000
60424 1765.438 1.000
60425 1766.406 1.000
60426 1766.438 1.000
60427 1767.375 1.000
60428 1767.438 1.000
60429 1768.375 1.000
60430 1768.375 1.000
60431 1769.344 1.000
60432 1769.906 1.000
60433 1770.312 1.000
60434 1770.344 1.000
60435 1771.281 1.000
60436 1771.562 1.000
60437 1772.281 1.000
60438 1772.263 0.950
60439 1773.250 1.000
60440 1773.281 1.000
60441 1774.250 0.950
60442 1774.250 1.000
60443 1775.219 1.000
60444 1775.250 1.000
60445 1776.219 1.000
60446 1776.200 0.950
60447 1777.156 1.000
60448 1777.219 1.000
60449 1778.156 1.000
60450 1778.188 1.000
60451 1779.125 1.000
60452 1779.138 0.950
60453 1780.094 1.000
60454 1780.125 1.000
60455 1781.344 0.950
60456 1781.625 1.000
60457 1782.062 1.000
60458 1782.094 1.000
60459 1783.062 1.000
60460 1783.044 0.950
60461 1784.031 1.000
60462 1784.062 1.000
60463 1785.000 1.000
60464 1785.031 1.000
60465 1786.000 1.000
60466 1786.031 1.000
60467 1786.969 1.000
60468 1787.000 1.000
60469 1787.938 1.000
60470 1787.950 0.950
60471 1788.938 1.000
60472 1789.169 0.950
60473 1789.906 1.000
60474 1790.188 1.000
60475 1790.875 1.000
60476 1790.888 0.950
60477 1791.875 1.000
60478 1791.875 1.000
60479 1792.844 1.000
60480 1792.875 1.000
60481 1793.812 1.000
60482 1793.844 1.000
60483 1794.812 1.000
60484 1794.844 1.000
60485 1795.781 1.000
60486 1795.794 0.950
60487 1797.281 1.000
60488 1797.562 1.000
60489 1797.750 1.000
60490 1797.750 1.000
60491 1798.719 1.000
60492 1798.750 1.000
60493 1799.688 1.000
60494 1799.719 1.000
60495 1800.688 1.000
60496 1800.719 1.000
60497 1801.656 1.000
60498 1801.669 0.950
60499 1802.656 1.000
60500 1802.969 1.000
60501 1803.625 1.000
60502 1803.625 1.000
60503 1804.594 1.000
60504 1804.875 1.000
60505 1805.594 0.333
60506 1805.594 0.950
60507 1806.562 1.000
60508 1806.594 1.000
60509 1807.531 1.000
60510 1807.562 1.000
60511 1808.531 1.000
60512 1808.875 1.000
60513 1809.500 1.000
60514 1809.531 1.000
60515 1810.469 1.000
60516 1810.750 1.000
60517 1811.469 1.000
60518 1811.500 1.000
60519 1812.438 1.000
60520 1813.500 1.000
60521 1813.406 1.000
60522 1813.438 1.000
60523 1814.406 1.000
60524 1815.250 1.000
60525 1815.375 1.000
60526 1816.688 1.000
60527 1816.812 1.000
60528 1817.188 1.000
60529 1817.562 1.000
60530 1817.688 1.000
60531 1818.312 1.000
60532 1819.188 1.000
60533 1819.281 1.000
60534 1819.656 1.000
60535 1820.281 1.000
60536 1820.344 1.000
60537 1821.250 1.000
60538 1821.312 1.000
60539 1822.250 1.000
60540 1822.469 1.000
60541 1823.906 1.000
60542 1823.969 1.000
60543 1824.188 1.000
60544 1826.156 1.000
60545 1825.188 1.000
60546 1825.219 1.000
60547 1827.125 1.000
60548 1826.750 1.000
60549 1827.656 1.000
60550 1827.875 1.000
60551 1828.188 1.000
60552 1828.562 1.000
60553 1829.094 1.000
60554 1829.125 1.000
60555 1831.844 1.000
60556 1831.875 1.000
60557 1832.094 1.000
60558 1832.062 1.000
60559 1832.062 1.000
60560 1832.219 1.000
60561 1834.562 1.000
60562 1834.906 1.000
60563 1835.000 1.000
60564 1835.969 1.000
60565 1836.781 1.000
60566 1836.938 1.000
60567 1838.750 1.000
60568 1838.875 1.000
60569 1838.906 1.000
60570 1839.031 1.000
60571 1839.094 1.000
60572 1841.219 1.000
60573 1841.750 1.000
60574 1841.812 1.000
60575 1841.844 1.000
60576 1841.875 1.000
60577 1843.719 1.000
60578 1843.812 1.000
60579 1844.781 1.000
60580 1845.406 1.000
60581 1845.781 1.000
60582 1845.438 1.000
60583 1846.750 1.000
60584 1846.906 1.000
60585 1847.031 1.000
60586 1847.062 1.000
60587 1847.719 1.000
60588 1848.719 1.000
60589 1849.750 1.000
60590 1849.781 1.000
60591 1850.656 1.000
60592 1852.469 1.000
60593 1852.500 1.000
60594 1852.531 1.000
60595 1852.562 1.000
60596 1852.594 1.000
60597 1852.625 1.000
60598 1852.719 1.000
60599 1852.750 1.000
60600 1854.594 1.000
60601 1855.312 1.000
60602 1855.594 1.000
60603 1855.500 1.000
60604 1858.312 1.000
60605 1858.094 1.000
60606 1858.219 1.000
60607 1858.562 1.000
60608 1860.969 1.000
60609 1861.000 1.000
60610 1863.219 1.000
60611 1863.281 1.000
60612 1863.406 1.000
60613 1864.844 1.000
60614 1865.406 1.000
60615 1865.469 1.000
60616 1866.375 1.000
60617 1866.938 1.000
60618 1866.750 1.000
60619 1866.781 1.000
60620 1867.719 1.000
60621 1867.781 1.000
60622 1867.844 1.000
60623 1868.250 0.950
60624 1868.312 1.000
60625 1870.781 1.000
60626 1870.844 1.000
60627 1870.969 1.000
60628 1871.000 1.000
60629 1871.031 1.000
60630 1871.312 1.000
60631 1872.125 1.000
60632 1871.250 1.000
60633 1872.156 1.000
60634 1872.219 1.000
60635 1872.250 1.000
60636 1872.562 1.000
60637 1873.219 1.000
60638 1875.000 1.000
60639 1875.062 1.000
60640 1875.188 1.000
60641 1875.250 1.000
60642 1875.531 1.000
60643 1876.031 1.000
60644 1876.062 1.000
60645 1876.156 1.000
60646 1876.281 1.000
60647 1877.031 1.000
60648 1877.125 1.000
60649 1878.125 1.000
60650 1879.094 1.000
60651 1879.188 1.000
60652 1879.219 1.000
60653 1879.250 1.000
60654 1880.062 1.000
60655 1882.500 1.000
60656 1882.812 1.000
60657 1882.750 1.000
60658 1883.500 1.000
60659 1884.000 1.000
60660 1884.031 1.000
60661 1884.562 1.000
60662 1884.969 1.000
60663 1885.031 1.000
60664 1885.969 1.000
60665 1886.000 1.000
60666 1886.031 1.000
60667 1886.094 1.000
60668 1886.812 1.000
60669 1886.938 1.000
60670 1889.188 1.000
60671 1890.375 1.000
60672 1889.906 1.000
60673 1891.062 1.000
60674 1892.156 1.000
60675 1892.500 1.000
60676 1892.531 1.000
60677 1892.812 1.000
60678 1893.812 1.000
60679 1894.781 1.000
60680 1894.906 1.000
60681 1895.281 1.000
60682 1896.469 1.000
60683 1896.500 1.000
60684 1896.906 1.000
60685 1897.125 1.000
60686 1897.719 1.000
60687 1898.406 1.000
60688 1898.469 1.000
60689 1901.250 1.000
60690 1900.656 1.000
60691 1901.625 1.000
60692 1903.169 0.950
60693 1902.500 1.000
60694 1902.531 1.000
60695 1902.625 1.000
60696 1905.031 1.000
60697 1904.562 1.000
60698 1905.188 1.000
60699 1905.531 1.000
60700 1905.562 1.000
60701 1906.531 1.000
60702 1908.250 1.000
60703 1908.531 1.000
60704 1909.000 1.000
60705 1909.594 1.000
60706 1910.469 1.000
60707 1911.763 0.950
60708 1911.312 1.000
60709 1912.094 1.000
60710 1911.438 1.000
60711 1912.125 1.000
60712 1912.406 1.000
60713 1912.688 1.000
60714 1915.344 1.000
60715 1915.469 1.000
60716 1916.062 1.000
60717 1916.375 1.000
60718 1916.531 1.000
60719 1916.625 1.000
60720 1917.312 1.000
60721 1918.562 1.000
60722 1921.062 1.000
60723 1921.469 1.000
60724 1921.500 1.000
60725 1921.562 1.000
60726 1922.406 1.000
60727 1922.438 1.000
60728 1922.469 1.000
60729 1922.875 1.000
60730 1922.719 1.000
60731 1923.188 1.000
60732 1925.438 1.000
60733 1926.156 1.000
60734 1928.094 1.000
60735 1928.188 1.000
60736 1928.469 1.000
60737 1928.656 1.000
60738 1928.719 1.000


60741 1928.731 0.950
60742 1929.000 1.000
60743 1929.075 0.950
60744 1929.062 1.000
60745 1929.125 1.000
60746 1930.250 1.000
60747 1929.656 1.000
60748 1930.062 1.000
60749 1931.062 1.000
60750 1931.094 1.000
60751 1932.000 1.000
60752 1932.062 1.000


60755 1933.000 1.000


60757 1933.031 1.000
60758 1933.750 1.000
60759 1933.750 1.000
60760 1933.969 1.000
60761 1934.062 1.000
60762 1935.138 0.950
60763 1935.375 1.000
60764 1935.188 1.000
60765 1935.688 1.000
60766 1935.938 1.000
60767 1936.938 1.000
60768 1936.969 1.000
60769 1937.938 1.000
60770 1937.969 1.000
60771 1938.188 1.000
60772 1938.500 1.000
60773 1938.875 1.000
60774 1939.138 0.950
60775 1939.219 1.000
60776 1939.250 1.000
60777 1939.375 1.000
60778 1939.438 1.000
60779 1939.844 1.000
60780 1939.856 0.950
60781 1940.844 1.000
60782 1941.531 1.000
60783 1941.812 1.000
60784 1941.844 1.000
60785 1942.812 1.000
60786 1942.812 1.000
60787 1943.781 1.000
60788 1944.250 1.000
60789 1944.750 1.000
60790 1944.844 1.000
60791 1945.719 1.000
60792 1945.794 0.950
60793 1946.719 1.000
60794 1946.844 1.000
60795 1947.688 1.000
60796 1948.000 1.000
60797 1948.656 1.000
60798 1948.719 1.000
60799 1949.656 1.000
60800 1950.625 1.000
60801 1950.856 0.950
60802 1950.906 1.000
60803 1951.625 1.000
60804 1951.938 1.000
60805 1952.594 1.000
60806 1952.750 1.000
60807 1953.562 1.000
60808 1954.219 1.000
60809 1954.562 1.000
60810 1955.125 1.000
60811 1955.531 1.000
60812 1955.562 1.000
60813 1956.500 1.000
60814 1956.875 1.000
60815 1957.531 1.000
60816 1957.812 1.000
60817 1958.469 1.000
60818 1958.719 1.000
60819 1959.438 1.000
60820 1959.625 1.000
60821 1960.438 1.000
60822 1960.438 1.000
60823 1962.406 0.950
60824 1963.375 1.000
60825 1963.688 1.000
60826 1963.469 1.000
60827 1963.531 1.000
60828 1963.656 1.000
60829 1964.344 1.000
60830 1965.312 1.000
60831 1966.312 1.000
60832 1966.375 1.000
60833 1967.062 1.000
60834 1967.281 1.000
60835 1967.656 1.000
60836 1969.250 1.000
60837 1969.812 1.000
60838 1970.219 1.000
60839 1970.344 1.000
60840 1970.406 1.000
60841 1973.125 1.000
60842 1974.156 1.000
60843 1974.188 1.000
60844 1975.125 1.000
60845 1975.188 1.000
60846 1975.188 1.000
60847 1976.125 1.000
60848 1977.906 1.000
60849 1978.062 1.000
60850 1978.531 1.000
60851 1978.656 1.000
60852 1980.625 1.000
60853 1981.000 1.000
60854 1981.406 1.000
60855 1982.188 1.000
60856 1982.250 1.000
60857 1982.719 1.000
60858 1983.000 1.000
60859 1982.875 1.000
60860 1982.969 1.000
60861 1983.156 1.000
60862 1983.188 1.000
60863 1984.000 1.000
60864 1983.938 1.000
60865 1985.312 1.000
60866 1985.656 1.000
60867 1985.938 1.000
60868 1986.438 1.000
60869 1986.469 1.000
60870 1986.700 0.950
60871 1986.750 1.000
60872 1986.875 1.000
60873 1987.531 1.000
60874 1987.625 1.000
60875 1987.875 1.000
60876 1989.844 1.000
60877 1990.344 1.000
60878 1990.812 0.950
60879 1990.969 0.900
60880 1991.031 0.850
